TILENAME,PATH
b'DES0735+0335',b'DEC/multiepoch/delve/r5918/DES0735+0335/p01/coadd'
b'DES1130+2625',b'DEC/multiepoch/delve/r5918/DES1130+2625/p01/coadd'
b'DES0912+2708',b'DEC/multiepoch/delve/r5918/DES0912+2708/p01/coadd'
b'DES0724+2043',b'DEC/multiepoch/delve/r5918/DES0724+2043/p01/coadd'
b'DES1104+0335',b'DEC/multiepoch/delve/r5918/DES1104+0335/p01/coadd'
b'DES1040-0958',b'DEC/multiepoch/delve/r5918/DES1040-0958/p01/coadd'
b'DES1157+0752',b'DEC/multiepoch/delve/r5918/DES1157+0752/p01/coadd'
b'DES0747+2208',b'DEC/multiepoch/delve/r5918/DES0747+2208/p01/coadd'
b'DES1148-0041',b'DEC/multiepoch/delve/r5918/DES1148-0041/p01/coadd'
b'DES1109-1832',b'DEC/multiepoch/delve/r5918/DES1109-1832/p01/coadd'
b'DES1020+2543',b'DEC/multiepoch/delve/r5918/DES1020+2543/p01/coadd'
b'DES0916+2000',b'DEC/multiepoch/delve/r5918/DES0916+2000/p01/coadd'
b'DES0909-2249',b'DEC/multiepoch/delve/r5918/DES0909-2249/p01/coadd'
b'DES1109+0917',b'DEC/multiepoch/delve/r5918/DES1109+0917/p01/coadd'
b'DES1156+0418',b'DEC/multiepoch/delve/r5918/DES1156+0418/p01/coadd'
b'DES0752-0333',b'DEC/multiepoch/delve/r5918/DES0752-0333/p01/coadd'
b'DES1119+1209',b'DEC/multiepoch/delve/r5918/DES1119+1209/p01/coadd'
b'DES0907+2834',b'DEC/multiepoch/delve/r5918/DES0907+2834/p01/coadd'
b'DES0717+2251',b'DEC/multiepoch/delve/r5918/DES0717+2251/p01/coadd'
b'DES1041+0335',b'DEC/multiepoch/delve/r5918/DES1041+0335/p01/coadd'
b'DES1023-1207',b'DEC/multiepoch/delve/r5918/DES1023-1207/p01/coadd'
b'DES0846-0958',b'DEC/multiepoch/delve/r5918/DES0846-0958/p01/coadd'
b'DES0837+2917',b'DEC/multiepoch/delve/r5918/DES0837+2917/p01/coadd'
b'DES0919-0624',b'DEC/multiepoch/delve/r5918/DES0919-0624/p01/coadd'
b'DES1148-1415',b'DEC/multiepoch/delve/r5918/DES1148-1415/p01/coadd'
b'DES0734+2500',b'DEC/multiepoch/delve/r5918/DES0734+2500/p01/coadd'
b'DES0826+1000',b'DEC/multiepoch/delve/r5918/DES0826+1000/p01/coadd'
b'DES1014-1832',b'DEC/multiepoch/delve/r5918/DES1014-1832/p01/coadd'
b'DES1046-1250',b'DEC/multiepoch/delve/r5918/DES1046-1250/p01/coadd'
b'DES1125+0209',b'DEC/multiepoch/delve/r5918/DES1125+0209/p01/coadd'
b'DES0810+2043',b'DEC/multiepoch/delve/r5918/DES0810+2043/p02/coadd'
b'DES0946-1707',b'DEC/multiepoch/delve/r5918/DES0946-1707/p01/coadd'
b'DES1137+1500',b'DEC/multiepoch/delve/r5918/DES1137+1500/p01/coadd'
b'DES1020-0207',b'DEC/multiepoch/delve/r5918/DES1020-0207/p01/coadd'
b'DES1120-0624',b'DEC/multiepoch/delve/r5918/DES1120-0624/p01/coadd'
b'DES0813+2543',b'DEC/multiepoch/delve/r5918/DES0813+2543/p01/coadd'
b'DES0903-1915',b'DEC/multiepoch/delve/r5918/DES0903-1915/p01/coadd'
b'DES1129+0500',b'DEC/multiepoch/delve/r5918/DES1129+0500/p01/coadd'
b'DES0944+2417',b'DEC/multiepoch/delve/r5918/DES0944+2417/p01/coadd'
b'DES0957+1543',b'DEC/multiepoch/delve/r5918/DES0957+1543/p01/coadd'
b'DES1111+2500',b'DEC/multiepoch/delve/r5918/DES1111+2500/p01/coadd'
b'DES0836+0126',b'DEC/multiepoch/delve/r5918/DES0836+0126/p01/coadd'
b'DES1053+1126',b'DEC/multiepoch/delve/r5918/DES1053+1126/p01/coadd'
b'DES0839+2334',b'DEC/multiepoch/delve/r5918/DES0839+2334/p01/coadd'
b'DES1010-2332',b'DEC/multiepoch/delve/r5918/DES1010-2332/p01/coadd'
b'DES0923-0707',b'DEC/multiepoch/delve/r5918/DES0923-0707/p01/coadd'
b'DES1016+2334',b'DEC/multiepoch/delve/r5918/DES1016+2334/p01/coadd'
b'DES1023+1334',b'DEC/multiepoch/delve/r5918/DES1023+1334/p02/coadd'
b'DES0803+1252',b'DEC/multiepoch/delve/r5918/DES0803+1252/p01/coadd'
b'DES1124+0709',b'DEC/multiepoch/delve/r5918/DES1124+0709/p01/coadd'
b'DES1115+2000',b'DEC/multiepoch/delve/r5918/DES1115+2000/p01/coadd'
b'DES1127-1707',b'DEC/multiepoch/delve/r5918/DES1127-1707/p01/coadd'
b'DES1020+2251',b'DEC/multiepoch/delve/r5918/DES1020+2251/p01/coadd'
b'DES1059-2332',b'DEC/multiepoch/delve/r5918/DES1059-2332/p01/coadd'
b'DES1053+2126',b'DEC/multiepoch/delve/r5918/DES1053+2126/p01/coadd'
b'DES1019-2332',b'DEC/multiepoch/delve/r5918/DES1019-2332/p01/coadd'
b'DES0805+1043',b'DEC/multiepoch/delve/r5918/DES0805+1043/p01/coadd'
b'DES1056+2334',b'DEC/multiepoch/delve/r5918/DES1056+2334/p01/coadd'
b'DES1101+0709',b'DEC/multiepoch/delve/r5918/DES1101+0709/p01/coadd'
b'DES0852-1250',b'DEC/multiepoch/delve/r5918/DES0852-1250/p02/coadd'
b'DES0933+2917',b'DEC/multiepoch/delve/r5918/DES0933+2917/p01/coadd'
b'DES0941-0833',b'DEC/multiepoch/delve/r5918/DES0941-0833/p01/coadd'
b'DES0706+2126',b'DEC/multiepoch/delve/r5918/DES0706+2126/p01/coadd'
b'DES1004+0835',b'DEC/multiepoch/delve/r5918/DES1004+0835/p01/coadd'
b'DES0706+2917',b'DEC/multiepoch/delve/r5918/DES0706+2917/p01/coadd'
b'DES0851+0209',b'DEC/multiepoch/delve/r5918/DES0851+0209/p02/coadd'
b'DES0959+0043',b'DEC/multiepoch/delve/r5918/DES0959+0043/p01/coadd'
b'DES0929+0335',b'DEC/multiepoch/delve/r5918/DES0929+0335/p01/coadd'
b'DES0916+1209',b'DEC/multiepoch/delve/r5918/DES0916+1209/p01/coadd'
b'DES1130-2124',b'DEC/multiepoch/delve/r5918/DES1130-2124/p01/coadd'
b'DES1115-0915',b'DEC/multiepoch/delve/r5918/DES1115-0915/p01/coadd'
b'DES1003+1543',b'DEC/multiepoch/delve/r5918/DES1003+1543/p01/coadd'
b'DES0958+0335',b'DEC/multiepoch/delve/r5918/DES0958+0335/p01/coadd'
b'DES0836+1126',b'DEC/multiepoch/delve/r5918/DES0836+1126/p01/coadd'
b'DES0844+1751',b'DEC/multiepoch/delve/r5918/DES0844+1751/p01/coadd'
b'DES0930+1334',b'DEC/multiepoch/delve/r5918/DES0930+1334/p01/coadd'
b'DES1005+0752',b'DEC/multiepoch/delve/r5918/DES1005+0752/p01/coadd'
b'DES0804-0915',b'DEC/multiepoch/delve/r5918/DES0804-0915/p01/coadd'
b'DES0814+2126',b'DEC/multiepoch/delve/r5918/DES0814+2126/p01/coadd'
b'DES1045-0958',b'DEC/multiepoch/delve/r5918/DES1045-0958/p01/coadd'
b'DES0843-1041',b'DEC/multiepoch/delve/r5918/DES0843-1041/p01/coadd'
b'DES1114+2500',b'DEC/multiepoch/delve/r5918/DES1114+2500/p01/coadd'
b'DES0811+2126',b'DEC/multiepoch/delve/r5918/DES0811+2126/p01/coadd'
b'DES0824-0333',b'DEC/multiepoch/delve/r5918/DES0824-0333/p01/coadd'
b'DES0831+0835',b'DEC/multiepoch/delve/r5918/DES0831+0835/p01/coadd'
b'DES0842-0915',b'DEC/multiepoch/delve/r5918/DES0842-0915/p02/coadd'
b'DES0829-0250',b'DEC/multiepoch/delve/r5918/DES0829-0250/p01/coadd'
b'DES1019-1749',b'DEC/multiepoch/delve/r5918/DES1019-1749/p01/coadd'
b'DES0955+1043',b'DEC/multiepoch/delve/r5918/DES0955+1043/p01/coadd'
b'DES0814-0458',b'DEC/multiepoch/delve/r5918/DES0814-0458/p01/coadd'
b'DES1006+2751',b'DEC/multiepoch/delve/r5918/DES1006+2751/p01/coadd'
b'DES0734+1626',b'DEC/multiepoch/delve/r5918/DES0734+1626/p01/coadd'
b'DES0909+2417',b'DEC/multiepoch/delve/r5918/DES0909+2417/p01/coadd'
b'DES0849+0252',b'DEC/multiepoch/delve/r5918/DES0849+0252/p01/coadd'
b'DES1053-1124',b'DEC/multiepoch/delve/r5918/DES1053-1124/p01/coadd'
b'DES0720+1000',b'DEC/multiepoch/delve/r5918/DES0720+1000/p01/coadd'
b'DES0848+0917',b'DEC/multiepoch/delve/r5918/DES0848+0917/p01/coadd'
b'DES0908-1124',b'DEC/multiepoch/delve/r5918/DES0908-1124/p01/coadd'
b'DES0927-1332',b'DEC/multiepoch/delve/r5918/DES0927-1332/p01/coadd'
b'DES1156+1543',b'DEC/multiepoch/delve/r5918/DES1156+1543/p01/coadd'
b'DES1054-1707',b'DEC/multiepoch/delve/r5918/DES1054-1707/p01/coadd'
b'DES0829+2417',b'DEC/multiepoch/delve/r5918/DES0829+2417/p01/coadd'
b'DES1022+2751',b'DEC/multiepoch/delve/r5918/DES1022+2751/p01/coadd'
b'DES0926+1834',b'DEC/multiepoch/delve/r5918/DES0926+1834/p01/coadd'
b'DES0826+1834',b'DEC/multiepoch/delve/r5918/DES0826+1834/p01/coadd'
b'DES0749+1709',b'DEC/multiepoch/delve/r5918/DES0749+1709/p01/coadd'
b'DES1037+0500',b'DEC/multiepoch/delve/r5918/DES1037+0500/p01/coadd'
b'DES1005-0750',b'DEC/multiepoch/delve/r5918/DES1005-0750/p01/coadd'
b'DES0942+1917',b'DEC/multiepoch/delve/r5918/DES0942+1917/p02/coadd'
b'DES1142+0043',b'DEC/multiepoch/delve/r5918/DES1142+0043/p01/coadd'
b'DES0920-0250',b'DEC/multiepoch/delve/r5918/DES0920-0250/p01/coadd'
b'DES0915+2708',b'DEC/multiepoch/delve/r5918/DES0915+2708/p01/coadd'
b'DES0917-2041',b'DEC/multiepoch/delve/r5918/DES0917-2041/p01/coadd'
b'DES0837+2208',b'DEC/multiepoch/delve/r5918/DES0837+2208/p01/coadd'
b'DES0743+2500',b'DEC/multiepoch/delve/r5918/DES0743+2500/p03/coadd'
b'DES1056-0124',b'DEC/multiepoch/delve/r5918/DES1056-0124/p01/coadd'
b'DES0905+0209',b'DEC/multiepoch/delve/r5918/DES0905+0209/p01/coadd'
b'DES0943+0500',b'DEC/multiepoch/delve/r5918/DES0943+0500/p01/coadd'
b'DES1153+1626',b'DEC/multiepoch/delve/r5918/DES1153+1626/p01/coadd'
b'DES0828-1415',b'DEC/multiepoch/delve/r5918/DES0828-1415/p01/coadd'
b'DES0714+2251',b'DEC/multiepoch/delve/r5918/DES0714+2251/p01/coadd'
b'DES1018-2415',b'DEC/multiepoch/delve/r5918/DES1018-2415/p01/coadd'
b'DES1124-2415',b'DEC/multiepoch/delve/r5918/DES1124-2415/p01/coadd'
b'DES1110+1917',b'DEC/multiepoch/delve/r5918/DES1110+1917/p01/coadd'
b'DES0907+1000',b'DEC/multiepoch/delve/r5918/DES0907+1000/p01/coadd'
b'DES1037-0250',b'DEC/multiepoch/delve/r5918/DES1037-0250/p01/coadd'
b'DES0831+1500',b'DEC/multiepoch/delve/r5918/DES0831+1500/p01/coadd'
b'DES0842-1958',b'DEC/multiepoch/delve/r5918/DES0842-1958/p02/coadd'
b'DES0948+2334',b'DEC/multiepoch/delve/r5918/DES0948+2334/p01/coadd'
b'DES0951+1626',b'DEC/multiepoch/delve/r5918/DES0951+1626/p01/coadd'
b'DES1130+0917',b'DEC/multiepoch/delve/r5918/DES1130+0917/p01/coadd'
b'DES1026-0915',b'DEC/multiepoch/delve/r5918/DES1026-0915/p01/coadd'
b'DES0910-0624',b'DEC/multiepoch/delve/r5918/DES0910-0624/p01/coadd'
b'DES0837+2500',b'DEC/multiepoch/delve/r5918/DES0837+2500/p01/coadd'
b'DES0901+2208',b'DEC/multiepoch/delve/r5918/DES0901+2208/p02/coadd'
b'DES1025-0458',b'DEC/multiepoch/delve/r5918/DES1025-0458/p01/coadd'
b'DES1111-0207',b'DEC/multiepoch/delve/r5918/DES1111-0207/p01/coadd'
b'DES1149+2126',b'DEC/multiepoch/delve/r5918/DES1149+2126/p01/coadd'
b'DES1041+1252',b'DEC/multiepoch/delve/r5918/DES1041+1252/p01/coadd'
b'DES1016+1917',b'DEC/multiepoch/delve/r5918/DES1016+1917/p01/coadd'
b'DES0909+1917',b'DEC/multiepoch/delve/r5918/DES0909+1917/p01/coadd'
b'DES1138+0335',b'DEC/multiepoch/delve/r5918/DES1138+0335/p01/coadd'
b'DES0932-2332',b'DEC/multiepoch/delve/r5918/DES0932-2332/p01/coadd'
b'DES0845-0458',b'DEC/multiepoch/delve/r5918/DES0845-0458/p02/coadd'
b'DES1119-0833',b'DEC/multiepoch/delve/r5918/DES1119-0833/p01/coadd'
b'DES0807+2043',b'DEC/multiepoch/delve/r5918/DES0807+2043/p01/coadd'
b'DES1044-0541',b'DEC/multiepoch/delve/r5918/DES1044-0541/p01/coadd'
b'DES1151-0833',b'DEC/multiepoch/delve/r5918/DES1151-0833/p01/coadd'
b'DES0750+0418',b'DEC/multiepoch/delve/r5918/DES0750+0418/p01/coadd'
b'DES1138+1751',b'DEC/multiepoch/delve/r5918/DES1138+1751/p01/coadd'
b'DES0851+1043',b'DEC/multiepoch/delve/r5918/DES0851+1043/p02/coadd'
b'DES1104-1250',b'DEC/multiepoch/delve/r5918/DES1104-1250/p01/coadd'
b'DES0959+0752',b'DEC/multiepoch/delve/r5918/DES0959+0752/p01/coadd'
b'DES0804-1124',b'DEC/multiepoch/delve/r5918/DES0804-1124/p01/coadd'
b'DES1122-1041',b'DEC/multiepoch/delve/r5918/DES1122-1041/p01/coadd'
b'DES1101+2043',b'DEC/multiepoch/delve/r5918/DES1101+2043/p01/coadd'
b'DES0728+1209',b'DEC/multiepoch/delve/r5918/DES0728+1209/p01/coadd'
b'DES0901+2751',b'DEC/multiepoch/delve/r5918/DES0901+2751/p02/coadd'
b'DES0832-0250',b'DEC/multiepoch/delve/r5918/DES0832-0250/p01/coadd'
b'DES1041-1541',b'DEC/multiepoch/delve/r5918/DES1041-1541/p01/coadd'
b'DES0834-2041',b'DEC/multiepoch/delve/r5918/DES0834-2041/p01/coadd'
b'DES0831-2041',b'DEC/multiepoch/delve/r5918/DES0831-2041/p01/coadd'
b'DES0801-0750',b'DEC/multiepoch/delve/r5918/DES0801-0750/p01/coadd'
b'DES0902-2249',b'DEC/multiepoch/delve/r5918/DES0902-2249/p01/coadd'
b'DES1045-0207',b'DEC/multiepoch/delve/r5918/DES1045-0207/p01/coadd'
b'DES1105+0043',b'DEC/multiepoch/delve/r5918/DES1105+0043/p01/coadd'
b'DES1011-0124',b'DEC/multiepoch/delve/r5918/DES1011-0124/p01/coadd'
b'DES1036+1043',b'DEC/multiepoch/delve/r5918/DES1036+1043/p01/coadd'
b'DES0934+2708',b'DEC/multiepoch/delve/r5918/DES0934+2708/p01/coadd'
b'DES0846+1334',b'DEC/multiepoch/delve/r5918/DES0846+1334/p01/coadd'
b'DES0708+2751',b'DEC/multiepoch/delve/r5918/DES0708+2751/p01/coadd'
b'DES0822+2251',b'DEC/multiepoch/delve/r5918/DES0822+2251/p01/coadd'
b'DES1041+1334',b'DEC/multiepoch/delve/r5918/DES1041+1334/p01/coadd'
b'DES1030+1834',b'DEC/multiepoch/delve/r5918/DES1030+1834/p01/coadd'
b'DES1035-0541',b'DEC/multiepoch/delve/r5918/DES1035-0541/p01/coadd'
b'DES0923+2334',b'DEC/multiepoch/delve/r5918/DES0923+2334/p01/coadd'
b'DES0940+2834',b'DEC/multiepoch/delve/r5918/DES0940+2834/p01/coadd'
b'DES1035+1751',b'DEC/multiepoch/delve/r5918/DES1035+1751/p01/coadd'
b'DES0757+2000',b'DEC/multiepoch/delve/r5918/DES0757+2000/p01/coadd'
b'DES0838-0333',b'DEC/multiepoch/delve/r5918/DES0838-0333/p01/coadd'
b'DES0823+2126',b'DEC/multiepoch/delve/r5918/DES0823+2126/p01/coadd'
b'DES1123+1751',b'DEC/multiepoch/delve/r5918/DES1123+1751/p01/coadd'
b'DES1111-1958',b'DEC/multiepoch/delve/r5918/DES1111-1958/p01/coadd'
b'DES0845-1124',b'DEC/multiepoch/delve/r5918/DES0845-1124/p02/coadd'
b'DES1003-0707',b'DEC/multiepoch/delve/r5918/DES1003-0707/p01/coadd'
b'DES0909-0833',b'DEC/multiepoch/delve/r5918/DES0909-0833/p01/coadd'
b'DES1133+2126',b'DEC/multiepoch/delve/r5918/DES1133+2126/p01/coadd'
b'DES1134+1334',b'DEC/multiepoch/delve/r5918/DES1134+1334/p01/coadd'
b'DES1007-1707',b'DEC/multiepoch/delve/r5918/DES1007-1707/p01/coadd'
b'DES1008-1458',b'DEC/multiepoch/delve/r5918/DES1008-1458/p01/coadd'
b'DES0742+0209',b'DEC/multiepoch/delve/r5918/DES0742+0209/p02/coadd'
b'DES1006-1541',b'DEC/multiepoch/delve/r5918/DES1006-1541/p01/coadd'
b'DES0842+0126',b'DEC/multiepoch/delve/r5918/DES0842+0126/p01/coadd'
b'DES0812-0958',b'DEC/multiepoch/delve/r5918/DES0812-0958/p01/coadd'
b'DES0805+0500',b'DEC/multiepoch/delve/r5918/DES0805+0500/p01/coadd'
b'DES0943+2000',b'DEC/multiepoch/delve/r5918/DES0943+2000/p01/coadd'
b'DES1040+2417',b'DEC/multiepoch/delve/r5918/DES1040+2417/p01/coadd'
b'DES0747+1334',b'DEC/multiepoch/delve/r5918/DES0747+1334/p01/coadd'
b'DES1134+0752',b'DEC/multiepoch/delve/r5918/DES1134+0752/p01/coadd'
b'DES0700+2834',b'DEC/multiepoch/delve/r5918/DES0700+2834/p01/coadd'
b'DES0924-1915',b'DEC/multiepoch/delve/r5918/DES0924-1915/p01/coadd'
b'DES1006-1915',b'DEC/multiepoch/delve/r5918/DES1006-1915/p01/coadd'
b'DES0855-1749',b'DEC/multiepoch/delve/r5918/DES0855-1749/p02/coadd'
b'DES0940+0500',b'DEC/multiepoch/delve/r5918/DES0940+0500/p01/coadd'
b'DES0900-1458',b'DEC/multiepoch/delve/r5918/DES0900-1458/p02/coadd'
b'DES0838+1000',b'DEC/multiepoch/delve/r5918/DES0838+1000/p01/coadd'
b'DES1001-0541',b'DEC/multiepoch/delve/r5918/DES1001-0541/p01/coadd'
b'DES0927-1541',b'DEC/multiepoch/delve/r5918/DES0927-1541/p01/coadd'
b'DES0954+0126',b'DEC/multiepoch/delve/r5918/DES0954+0126/p01/coadd'
b'DES1027+1126',b'DEC/multiepoch/delve/r5918/DES1027+1126/p01/coadd'
b'DES0821+0626',b'DEC/multiepoch/delve/r5918/DES0821+0626/p02/coadd'
b'DES0841-0416',b'DEC/multiepoch/delve/r5918/DES0841-0416/p01/coadd'
b'DES1044-2332',b'DEC/multiepoch/delve/r5918/DES1044-2332/p01/coadd'
b'DES0901+1626',b'DEC/multiepoch/delve/r5918/DES0901+1626/p02/coadd'
b'DES1104-2206',b'DEC/multiepoch/delve/r5918/DES1104-2206/p01/coadd'
b'DES0736+1252',b'DEC/multiepoch/delve/r5918/DES0736+1252/p01/coadd'
b'DES0803+0252',b'DEC/multiepoch/delve/r5918/DES0803+0252/p01/coadd'
b'DES0752+0335',b'DEC/multiepoch/delve/r5918/DES0752+0335/p01/coadd'
b'DES0959+2834',b'DEC/multiepoch/delve/r5918/DES0959+2834/p01/coadd'
b'DES1158-2124',b'DEC/multiepoch/delve/r5918/DES1158-2124/p01/coadd'
b'DES0950-1832',b'DEC/multiepoch/delve/r5918/DES0950-1832/p01/coadd'
b'DES0905+0001',b'DEC/multiepoch/delve/r5918/DES0905+0001/p01/coadd'
b'DES1004-1041',b'DEC/multiepoch/delve/r5918/DES1004-1041/p01/coadd'
b'DES1113-1207',b'DEC/multiepoch/delve/r5918/DES1113-1207/p01/coadd'
b'DES1109-2124',b'DEC/multiepoch/delve/r5918/DES1109-2124/p01/coadd'
b'DES0854-0707',b'DEC/multiepoch/delve/r5918/DES0854-0707/p02/coadd'
b'DES0759+1751',b'DEC/multiepoch/delve/r5918/DES0759+1751/p01/coadd'
b'DES1020+0500',b'DEC/multiepoch/delve/r5918/DES1020+0500/p01/coadd'
b'DES1011+1751',b'DEC/multiepoch/delve/r5918/DES1011+1751/p01/coadd'
b'DES1016+1000',b'DEC/multiepoch/delve/r5918/DES1016+1000/p01/coadd'
b'DES1009-0707',b'DEC/multiepoch/delve/r5918/DES1009-0707/p01/coadd'
b'DES0817+0252',b'DEC/multiepoch/delve/r5918/DES0817+0252/p02/coadd'
b'DES0835+2543',b'DEC/multiepoch/delve/r5918/DES0835+2543/p01/coadd'
b'DES1136+1626',b'DEC/multiepoch/delve/r5918/DES1136+1626/p01/coadd'
b'DES1019-1707',b'DEC/multiepoch/delve/r5918/DES1019-1707/p01/coadd'
b'DES0848+1917',b'DEC/multiepoch/delve/r5918/DES0848+1917/p01/coadd'
b'DES0906+2417',b'DEC/multiepoch/delve/r5918/DES0906+2417/p01/coadd'
b'DES0746-0250',b'DEC/multiepoch/delve/r5918/DES0746-0250/p01/coadd'
b'DES0908-0124',b'DEC/multiepoch/delve/r5918/DES0908-0124/p01/coadd'
b'DES1117-0958',b'DEC/multiepoch/delve/r5918/DES1117-0958/p01/coadd'
b'DES1038+1252',b'DEC/multiepoch/delve/r5918/DES1038+1252/p01/coadd'
b'DES1111-1041',b'DEC/multiepoch/delve/r5918/DES1111-1041/p01/coadd'
b'DES0910+1209',b'DEC/multiepoch/delve/r5918/DES0910+1209/p01/coadd'
b'DES0856-0124',b'DEC/multiepoch/delve/r5918/DES0856-0124/p02/coadd'
b'DES0901-1332',b'DEC/multiepoch/delve/r5918/DES0901-1332/p02/coadd'
b'DES1002+0043',b'DEC/multiepoch/delve/r5918/DES1002+0043/p01/coadd'
b'DES1002+1000',b'DEC/multiepoch/delve/r5918/DES1002+1000/p01/coadd'
b'DES0815+0335',b'DEC/multiepoch/delve/r5918/DES0815+0335/p01/coadd'
b'DES1047-1541',b'DEC/multiepoch/delve/r5918/DES1047-1541/p01/coadd'
b'DES0727+2000',b'DEC/multiepoch/delve/r5918/DES0727+2000/p01/coadd'
b'DES1120+0209',b'DEC/multiepoch/delve/r5918/DES1120+0209/p01/coadd'
b'DES1150+0001',b'DEC/multiepoch/delve/r5918/DES1150+0001/p01/coadd'
b'DES0856+0626',b'DEC/multiepoch/delve/r5918/DES0856+0626/p02/coadd'
b'DES0836-1915',b'DEC/multiepoch/delve/r5918/DES0836-1915/p01/coadd'
b'DES0838-0958',b'DEC/multiepoch/delve/r5918/DES0838-0958/p01/coadd'
b'DES1018+1209',b'DEC/multiepoch/delve/r5918/DES1018+1209/p01/coadd'
b'DES1045+1043',b'DEC/multiepoch/delve/r5918/DES1045+1043/p01/coadd'
b'DES1050+1126',b'DEC/multiepoch/delve/r5918/DES1050+1126/p01/coadd'
b'DES1136+2126',b'DEC/multiepoch/delve/r5918/DES1136+2126/p01/coadd'
b'DES1038+2917',b'DEC/multiepoch/delve/r5918/DES1038+2917/p01/coadd'
b'DES0841+2834',b'DEC/multiepoch/delve/r5918/DES0841+2834/p01/coadd'
b'DES0828-1707',b'DEC/multiepoch/delve/r5918/DES0828-1707/p01/coadd'
b'DES0901+0543',b'DEC/multiepoch/delve/r5918/DES0901+0543/p02/coadd'
b'DES0722+2708',b'DEC/multiepoch/delve/r5918/DES0722+2708/p03/coadd'
b'DES0951-1332',b'DEC/multiepoch/delve/r5918/DES0951-1332/p01/coadd'
b'DES0728+2751',b'DEC/multiepoch/delve/r5918/DES0728+2751/p01/coadd'
b'DES0909+0835',b'DEC/multiepoch/delve/r5918/DES0909+0835/p01/coadd'
b'DES0920+2917',b'DEC/multiepoch/delve/r5918/DES0920+2917/p01/coadd'
b'DES0734+0709',b'DEC/multiepoch/delve/r5918/DES0734+0709/p01/coadd'
b'DES1023-0915',b'DEC/multiepoch/delve/r5918/DES1023-0915/p02/coadd'
b'DES0827+0752',b'DEC/multiepoch/delve/r5918/DES0827+0752/p01/coadd'
b'DES1127+0335',b'DEC/multiepoch/delve/r5918/DES1127+0335/p01/coadd'
b'DES0732+2708',b'DEC/multiepoch/delve/r5918/DES0732+2708/p01/coadd'
b'DES1011+1500',b'DEC/multiepoch/delve/r5918/DES1011+1500/p01/coadd'
b'DES1014+2500',b'DEC/multiepoch/delve/r5918/DES1014+2500/p01/coadd'
b'DES0925+0917',b'DEC/multiepoch/delve/r5918/DES0925+0917/p01/coadd'
b'DES1050+0709',b'DEC/multiepoch/delve/r5918/DES1050+0709/p01/coadd'
b'DES1003+2751',b'DEC/multiepoch/delve/r5918/DES1003+2751/p01/coadd'
b'DES1049-2206',b'DEC/multiepoch/delve/r5918/DES1049-2206/p01/coadd'
b'DES0808-0124',b'DEC/multiepoch/delve/r5918/DES0808-0124/p02/coadd'
b'DES1136+2751',b'DEC/multiepoch/delve/r5918/DES1136+2751/p01/coadd'
b'DES0903-0707',b'DEC/multiepoch/delve/r5918/DES0903-0707/p01/coadd'
b'DES0918-2249',b'DEC/multiepoch/delve/r5918/DES0918-2249/p01/coadd'
b'DES0847+1834',b'DEC/multiepoch/delve/r5918/DES0847+1834/p01/coadd'
b'DES1045+1834',b'DEC/multiepoch/delve/r5918/DES1045+1834/p01/coadd'
b'DES0837+0835',b'DEC/multiepoch/delve/r5918/DES0837+0835/p01/coadd'
b'DES0956-0124',b'DEC/multiepoch/delve/r5918/DES0956-0124/p01/coadd'
b'DES0720+1834',b'DEC/multiepoch/delve/r5918/DES0720+1834/p01/coadd'
b'DES0800+0835',b'DEC/multiepoch/delve/r5918/DES0800+0835/p01/coadd'
b'DES1051+2708',b'DEC/multiepoch/delve/r5918/DES1051+2708/p01/coadd'
b'DES1104-1207',b'DEC/multiepoch/delve/r5918/DES1104-1207/p01/coadd'
b'DES1143+0209',b'DEC/multiepoch/delve/r5918/DES1143+0209/p02/coadd'
b'DES1045-2249',b'DEC/multiepoch/delve/r5918/DES1045-2249/p01/coadd'
b'DES0913-2332',b'DEC/multiepoch/delve/r5918/DES0913-2332/p01/coadd'
b'DES0930+1417',b'DEC/multiepoch/delve/r5918/DES0930+1417/p01/coadd'
b'DES1106-0958',b'DEC/multiepoch/delve/r5918/DES1106-0958/p01/coadd'
b'DES0720+2208',b'DEC/multiepoch/delve/r5918/DES0720+2208/p01/coadd'
b'DES0759+1334',b'DEC/multiepoch/delve/r5918/DES0759+1334/p01/coadd'
b'DES0921-1415',b'DEC/multiepoch/delve/r5918/DES0921-1415/p01/coadd'
b'DES1122-1915',b'DEC/multiepoch/delve/r5918/DES1122-1915/p01/coadd'
b'DES0852+2751',b'DEC/multiepoch/delve/r5918/DES0852+2751/p02/coadd'
b'DES1102-0416',b'DEC/multiepoch/delve/r5918/DES1102-0416/p01/coadd'
b'DES1002+0752',b'DEC/multiepoch/delve/r5918/DES1002+0752/p01/coadd'
b'DES0738+1834',b'DEC/multiepoch/delve/r5918/DES0738+1834/p02/coadd'
b'DES0823+1000',b'DEC/multiepoch/delve/r5918/DES0823+1000/p01/coadd'
b'DES1026-1250',b'DEC/multiepoch/delve/r5918/DES1026-1250/p01/coadd'
b'DES1138-0707',b'DEC/multiepoch/delve/r5918/DES1138-0707/p02/coadd'
b'DES1030+0543',b'DEC/multiepoch/delve/r5918/DES1030+0543/p01/coadd'
b'DES1058-0541',b'DEC/multiepoch/delve/r5918/DES1058-0541/p01/coadd'
b'DES1027+0543',b'DEC/multiepoch/delve/r5918/DES1027+0543/p01/coadd'
